Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
10/12/2016,23,0,12,20,8,7,37,54,23,9,6,67,32,9,16,16,30,20,18,35,20,13,7,18,23,20,0,66,14,34,21,29,13,9,67,25,23,10,11,0,0,65,17,9,30,73,23,15,0,20,100
10/13/2016,23,70,14,27,6,11,22,81,11,6,16,48,0,12,12,17,30,20,12,34,17,21,11,11,23,8,0,22,21,34,18,28,14,8,68,17,0,14,13,0,11,0,14,10,59,0,14,16,37,8,100
10/14/2016,24,0,15,30,8,10,27,78,15,9,13,44,43,11,35,0,22,37,0,100,14,21,20,0,32,11,0,0,18,0,26,40,10,15,97,14,21,25,5,0,31,0,10,10,21,0,14,15,53,12,0
10/15/2016,17,0,15,0,6,11,0,0,17,9,16,0,46,6,0,0,0,39,18,52,0,7,9,25,34,12,0,33,19,100,20,0,18,20,0,15,23,13,11,0,16,0,10,7,0,0,22,7,0,13,0
10/16/2016,12,0,14,21,5,22,17,0,12,8,11,65,31,7,12,33,15,26,12,0,11,5,10,19,23,16,0,22,13,33,13,28,16,15,0,16,30,9,7,38,21,0,42,10,22,75,21,16,0,8,100
10/17/2016,74,0,39,51,25,27,41,99,34,20,24,60,57,22,44,40,41,36,23,63,32,32,12,28,83,51,0,41,0,0,58,53,30,29,0,25,28,37,33,68,52,0,56,24,36,0,41,25,100,15,0
10/18/2016,34,0,14,20,12,15,11,53,42,9,12,63,0,15,8,32,15,25,18,35,18,14,4,11,44,26,0,22,21,0,34,29,20,15,0,8,15,20,23,72,21,0,38,16,15,0,12,17,0,16,100
10/19/2016,32,71,9,39,11,14,32,0,24,11,13,31,41,9,15,16,0,12,12,0,12,9,14,8,64,14,0,21,23,0,13,0,11,13,0,14,30,9,18,35,20,60,30,10,15,0,14,13,35,29,100
10/20/2016,20,66,0,19,7,10,29,0,10,9,10,28,0,9,17,15,0,23,0,32,7,15,19,22,31,14,0,19,13,0,18,0,6,11,0,18,15,9,14,0,28,0,21,10,14,66,11,15,100,7,93
10/21/2016,8,48,14,15,6,15,7,35,15,5,5,0,21,4,11,11,10,14,8,22,8,6,7,11,0,11,79,0,12,43,10,0,4,10,49,7,0,13,9,23,14,46,11,6,11,100,3,4,24,6,0
10/22/2016,16,0,19,32,9,21,15,71,16,8,10,41,0,4,11,24,22,24,17,94,25,13,9,11,32,0,80,30,19,43,10,0,12,18,0,15,22,22,13,0,20,0,9,8,0,100,7,7,48,12,0
10/23/2016,23,100,9,30,15,20,47,72,16,9,17,43,0,13,11,58,21,0,17,0,20,6,12,21,31,32,0,0,19,0,12,0,22,23,91,8,21,32,12,0,44,0,29,13,21,0,13,15,100,29,0
10/24/2016,34,100,12,14,7,13,13,0,8,8,18,44,31,10,16,22,21,12,8,0,12,7,10,10,26,10,38,15,10,0,10,0,11,11,45,8,16,11,9,24,12,0,22,8,10,49,14,6,26,9,0
10/25/2016,39,100,28,28,14,25,60,0,23,18,27,87,42,7,21,22,0,44,33,72,44,26,20,20,46,0,0,29,40,0,34,39,22,25,0,27,30,20,17,0,29,0,24,19,20,100,19,15,51,22,0
10/26/2016,18,0,10,16,6,11,11,40,9,6,14,25,24,5,14,18,12,29,9,0,7,7,5,6,28,13,0,33,22,26,8,22,10,14,51,15,11,26,8,28,8,100,10,10,22,56,12,10,43,8,0
10/27/2016,35,0,14,46,14,33,16,79,0,20,23,48,95,13,11,25,35,37,36,52,32,7,23,22,67,53,0,44,22,100,26,43,17,23,0,22,23,24,23,0,23,98,17,13,21,0,11,24,56,25,0
10/28/2016,40,100,14,29,9,20,16,74,15,12,11,43,0,7,11,23,44,25,25,96,24,14,13,0,32,22,77,0,39,45,16,40,9,19,0,13,21,13,20,0,15,95,9,9,30,0,9,11,0,16,0
10/29/2016,32,100,19,0,7,10,16,0,16,8,15,0,44,9,0,35,23,34,17,50,14,21,0,11,32,11,79,0,0,46,16,0,15,18,96,11,0,13,22,0,15,97,18,6,21,0,13,7,76,23,0
10/30/2016,17,53,8,16,7,11,8,0,27,3,20,0,0,10,8,19,0,18,0,0,8,8,6,6,17,9,0,0,0,50,10,22,13,9,100,13,0,18,11,0,23,50,15,5,11,0,10,0,0,6,76
10/31/2016,19,74,14,50,9,0,25,0,39,9,19,0,31,8,7,27,15,20,12,35,12,11,11,11,22,11,0,22,44,33,16,29,15,16,65,18,22,16,12,38,24,64,17,9,15,71,17,13,0,8,100
11/1/2016,33,0,17,30,8,11,27,0,22,6,7,0,31,12,11,15,15,12,24,35,14,19,21,18,22,7,0,0,0,0,31,29,15,12,0,18,0,10,16,73,10,0,6,12,14,72,18,8,0,16,100
11/2/2016,7,36,7,10,4,11,16,0,7,5,6,0,0,7,6,8,15,9,12,17,5,7,4,11,11,8,0,0,7,16,15,29,8,13,0,11,7,7,6,19,8,31,11,8,14,36,10,5,18,8,100
11/3/2016,27,70,10,20,7,14,16,0,0,10,14,0,0,5,14,31,23,12,12,0,14,7,12,18,0,21,0,0,28,0,13,28,10,8,0,9,43,33,15,0,10,64,13,13,28,0,16,8,36,0,100
11/4/2016,25,0,19,29,10,13,0,0,0,12,17,42,0,13,42,31,23,17,17,0,10,11,10,11,30,25,0,30,38,46,17,0,8,15,0,20,21,13,8,54,0,93,15,9,20,0,26,14,100,17,0
11/5/2016,25,0,13,29,9,13,44,0,15,10,14,40,41,7,16,23,0,17,16,48,20,25,9,21,0,10,0,0,18,43,12,0,17,7,0,11,0,12,8,0,14,0,21,11,20,100,15,7,0,11,0
11/6/2016,11,73,10,20,6,14,11,100,17,12,11,0,0,16,7,0,16,12,12,70,14,9,10,8,22,8,0,41,14,0,11,56,13,12,0,12,14,9,7,74,10,0,30,6,14,71,12,10,53,12,0
11/7/2016,15,67,16,18,9,11,20,100,16,11,17,0,0,14,14,29,14,48,22,49,14,7,8,14,20,7,51,20,14,31,11,27,26,23,0,14,13,14,13,47,20,0,17,11,27,67,9,5,35,17,0
11/8/2016,21,0,22,28,11,20,48,0,49,17,19,0,0,14,14,0,34,18,17,49,35,27,21,21,32,24,76,61,21,46,45,0,43,15,91,28,35,27,26,54,31,91,10,21,30,100,27,15,52,29,0
11/9/2016,18,55,19,31,9,11,35,40,18,12,12,25,23,8,32,12,31,15,18,27,15,14,9,13,18,17,0,34,11,26,16,34,10,9,51,21,16,10,15,29,11,100,5,13,16,0,13,16,56,13,74
11/10/2016,16,0,14,54,14,39,30,72,30,17,5,44,0,11,20,0,22,43,16,50,10,13,11,10,30,15,0,0,20,46,29,0,18,6,0,35,0,0,7,0,42,93,9,14,19,100,16,15,51,11,0
11/11/2016,25,0,10,0,7,10,24,0,12,7,7,0,100,9,8,18,18,20,0,0,11,8,13,11,40,16,0,23,30,36,16,0,11,14,0,19,16,11,12,0,22,0,19,11,15,0,10,11,38,9,0
11/12/2016,22,96,12,30,6,10,15,0,22,4,28,40,41,8,10,0,0,25,24,49,30,7,18,25,30,21,0,56,18,44,15,38,14,13,0,11,20,13,9,52,20,0,13,7,0,100,15,20,45,11,0
11/13/2016,16,100,9,14,6,12,8,35,7,3,8,21,20,5,0,0,0,13,0,49,12,7,6,8,30,10,0,15,19,22,6,0,9,8,46,6,15,0,11,0,14,0,12,8,20,0,6,5,24,8,0
11/14/2016,31,99,14,42,17,24,51,0,22,6,22,43,80,15,10,44,0,34,16,97,29,16,15,20,30,15,0,44,20,91,36,39,18,22,91,11,41,81,33,51,20,0,19,15,40,100,16,22,99,22,0
11/15/2016,36,100,12,69,16,30,20,0,15,11,33,86,41,14,10,22,22,17,41,49,20,15,18,15,91,20,75,30,20,61,32,40,12,19,0,31,0,28,16,51,35,0,19,12,40,98,20,23,99,26,0
11/16/2016,34,0,8,37,15,9,27,64,52,15,40,0,74,18,9,0,100,23,22,0,27,23,10,27,82,14,68,27,0,41,25,0,11,18,0,22,0,43,11,0,13,78,21,9,18,0,35,7,46,40,0
11/17/2016,22,0,15,54,16,14,74,0,14,14,22,41,41,14,27,35,65,39,16,48,20,10,15,23,59,16,0,42,19,45,28,37,14,21,85,11,20,33,14,0,18,0,21,10,19,100,17,14,98,25,0
11/18/2016,16,0,10,30,10,21,24,78,15,13,15,0,0,9,22,23,0,30,17,80,37,14,24,21,65,11,79,0,0,100,11,41,12,14,0,23,21,19,25,0,15,0,14,8,31,0,21,18,87,20,0
11/19/2016,11,0,6,43,4,14,11,0,10,7,7,57,0,9,11,16,0,31,12,35,18,7,4,7,0,7,53,0,13,31,6,27,14,12,0,15,15,0,8,37,20,0,6,5,14,75,11,8,33,12,100
11/20/2016,27,0,0,100,16,60,25,0,25,28,25,70,73,28,43,38,0,28,0,0,33,32,19,0,55,17,0,49,0,73,29,64,40,28,0,28,35,0,20,87,23,0,31,23,0,0,16,25,0,37,0
11/21/2016,8,0,9,14,4,12,7,36,7,4,7,0,0,5,15,21,10,8,8,0,5,9,5,5,16,5,35,0,10,21,19,35,10,8,41,8,10,13,5,0,7,0,18,4,18,100,6,4,26,5,0
11/22/2016,30,0,11,0,10,15,20,0,28,12,8,0,0,8,10,31,20,31,15,0,14,6,10,24,30,14,69,26,18,43,14,0,12,12,0,12,19,12,13,49,13,80,14,9,27,100,15,16,48,21,0
11/23/2016,28,0,14,0,13,24,36,0,19,12,14,45,100,17,12,27,0,20,39,60,18,8,13,24,36,36,0,34,44,0,20,0,7,13,0,6,49,0,6,65,26,0,0,8,23,0,23,13,58,20,0
11/24/2016,19,0,0,100,10,13,0,0,0,13,29,0,50,7,0,0,0,0,20,0,12,17,7,13,0,0,92,0,23,0,21,0,17,10,0,16,25,0,0,0,0,0,11,7,0,0,20,9,57,0,0
11/25/2016,10,0,6,28,3,7,10,0,21,5,7,27,28,6,0,15,15,0,11,33,14,8,5,7,30,10,52,20,12,0,8,26,6,0,0,6,14,0,8,0,10,0,12,4,0,0,6,5,0,15,100
11/26/2016,0,64,8,18,4,9,15,0,16,5,6,26,28,5,7,15,15,11,11,32,9,8,4,14,20,9,100,0,0,56,6,37,11,5,0,14,27,0,8,0,0,0,6,2,0,0,8,6,30,7,93
11/27/2016,14,0,8,61,13,15,27,0,0,12,18,38,0,10,18,30,19,15,21,44,18,21,12,19,27,18,100,80,35,41,11,0,23,18,0,10,18,23,15,47,25,0,25,9,18,90,20,9,64,10,0
11/28/2016,22,0,21,19,15,14,25,100,12,10,19,31,62,14,12,31,39,12,17,47,21,15,14,15,49,11,0,22,15,34,9,27,12,13,0,9,30,19,14,37,25,0,7,16,14,71,14,15,35,8,97
11/29/2016,11,74,24,30,11,15,25,51,23,15,12,94,32,17,10,0,48,16,23,36,11,23,10,7,63,17,0,33,15,34,13,28,16,8,0,13,15,10,12,37,30,0,17,16,15,0,22,9,54,11,100
11/30/2016,53,0,31,50,10,11,11,0,45,14,26,31,46,20,7,32,16,12,23,35,7,12,10,18,21,18,54,44,15,0,24,0,11,14,66,4,0,29,12,37,15,0,17,15,29,0,14,11,35,8,100
12/1/2016,0,0,14,47,11,15,20,71,16,10,13,43,84,20,10,22,42,17,0,49,13,13,18,24,31,13,0,59,20,48,20,0,12,26,0,16,42,30,16,52,33,0,13,13,20,100,15,15,74,28,0
12/2/2016,15,0,6,0,6,10,20,47,10,6,9,27,0,6,10,0,13,22,10,0,7,4,7,7,19,7,100,0,13,31,10,0,14,7,59,16,20,24,6,0,14,0,13,7,0,0,4,5,64,7,0
12/3/2016,22,0,11,21,5,14,11,51,25,10,7,29,0,9,30,25,14,18,11,74,11,10,4,8,42,12,54,21,14,33,13,26,19,5,0,20,14,9,8,39,15,66,10,7,15,75,6,11,34,8,100
12/4/2016,14,98,24,27,17,16,39,67,30,14,23,0,0,11,13,22,39,27,22,47,34,19,14,15,28,19,0,43,0,44,16,0,33,23,85,23,29,12,9,100,31,0,24,13,20,97,24,17,0,11,0
12/5/2016,55,0,23,68,19,20,37,93,31,19,23,43,61,23,24,22,20,28,31,0,35,17,18,21,44,13,73,60,27,92,34,37,28,23,86,31,34,32,24,0,42,0,19,22,20,100,23,12,0,11,0
12/6/2016,27,0,11,65,10,12,9,41,27,11,20,51,25,10,12,13,0,15,28,30,11,10,12,15,53,9,0,18,12,55,13,22,13,13,0,16,18,15,10,0,17,100,23,10,12,0,19,5,0,13,80
12/7/2016,28,0,21,90,12,28,43,0,58,15,30,0,46,10,15,48,45,25,35,54,32,19,19,23,66,15,83,65,22,100,13,62,38,26,0,20,45,22,23,56,31,94,16,16,0,0,28,11,54,37,0
12/8/2016,31,100,19,83,10,16,34,0,39,10,26,0,41,11,25,22,21,17,32,49,16,24,19,24,90,20,0,74,20,0,20,48,24,28,0,16,31,24,21,51,14,86,34,16,20,0,21,23,75,22,0
12/9/2016,24,100,23,28,8,19,75,0,23,6,11,0,41,7,10,0,42,23,32,49,23,7,9,21,31,17,74,29,25,46,16,35,11,11,88,16,30,12,13,0,43,0,29,10,29,0,15,15,0,11,0
12/10/2016,32,100,67,0,7,10,46,0,65,8,7,0,0,7,16,0,21,34,17,0,20,0,11,0,95,10,76,0,19,0,12,70,18,12,88,14,0,12,9,0,0,0,19,9,20,0,6,7,0,0,0
12/11/2016,24,0,9,21,7,10,11,50,18,5,7,31,62,14,12,16,0,13,24,0,22,17,7,16,91,30,0,67,14,0,9,0,18,11,66,12,15,14,10,0,11,65,11,9,30,0,15,6,36,8,100
12/12/2016,36,100,18,27,11,14,24,68,23,12,19,0,81,21,24,21,20,34,16,48,25,15,8,20,29,19,0,59,30,88,29,35,25,22,88,27,40,13,26,47,28,84,14,11,26,95,20,13,96,22,0
12/13/2016,27,74,14,21,13,29,25,53,23,8,14,32,0,9,12,16,26,39,24,37,21,12,13,7,22,17,0,22,20,34,20,55,13,12,0,18,15,0,16,36,21,96,10,8,44,0,16,19,0,11,100
12/14/2016,24,0,14,21,9,26,22,53,17,11,10,32,0,13,8,0,32,13,36,0,14,14,17,19,23,22,0,23,23,0,15,28,14,10,68,12,15,18,5,0,22,0,22,12,15,0,12,11,37,16,100
12/15/2016,24,76,16,22,10,12,26,53,12,7,11,49,31,11,10,16,22,26,25,54,17,6,6,17,32,20,56,0,15,0,9,29,8,8,0,13,24,23,12,0,22,66,12,11,15,0,12,6,38,16,100
12/16/2016,48,0,27,58,13,20,0,0,31,14,32,82,84,7,20,0,87,51,98,95,19,19,11,39,0,20,0,0,38,89,11,0,29,33,0,22,41,24,28,0,59,0,19,9,0,0,37,43,100,21,0
12/17/2016,18,0,10,0,9,11,17,0,36,5,18,61,0,16,11,0,0,0,30,0,15,17,10,33,51,11,0,33,21,49,9,41,20,10,0,12,0,40,8,55,0,100,15,9,0,0,27,8,53,12,0
12/18/2016,12,76,14,0,7,0,21,0,12,5,5,0,0,13,15,32,0,12,0,0,13,10,8,14,57,7,53,0,15,0,8,56,16,20,0,16,0,0,10,35,11,0,14,2,0,0,14,0,35,12,100
12/19/2016,33,0,9,30,7,20,15,0,16,9,17,0,0,15,21,22,45,18,16,0,19,13,26,15,64,10,0,30,0,0,14,39,15,25,92,22,21,0,12,50,0,0,24,7,0,100,7,8,50,16,0
12/20/2016,12,0,7,15,3,8,7,35,11,9,5,20,21,4,10,27,11,0,8,49,8,7,8,8,16,5,0,0,30,0,12,0,8,9,0,15,10,10,9,25,7,0,9,5,10,100,8,7,25,12,0
12/21/2016,31,0,22,0,9,12,14,0,29,8,12,0,41,13,10,43,22,0,16,47,21,12,9,19,45,49,72,29,25,0,16,36,9,13,0,16,0,17,9,48,15,85,14,8,19,100,20,0,0,15,0
12/22/2016,35,0,0,66,16,0,0,0,35,15,42,0,0,24,24,50,98,0,0,0,42,22,25,22,0,34,0,68,42,100,31,0,15,25,0,49,46,56,21,0,33,0,31,22,0,0,28,16,0,37,0
12/23/2016,0,0,8,28,5,9,14,0,15,4,15,0,0,10,20,22,41,0,15,0,9,11,11,10,0,10,0,28,17,0,7,34,5,5,0,10,19,11,7,0,14,0,13,7,0,100,6,6,0,11,0
12/24/2016,17,0,19,32,3,27,17,0,19,4,5,40,0,6,12,0,0,19,18,0,25,20,6,19,0,11,0,0,19,0,6,0,9,12,0,12,44,20,8,0,16,100,21,6,0,0,11,15,52,12,0
12/25/2016,35,0,10,0,3,22,17,80,0,5,8,0,46,11,12,0,0,19,18,0,27,12,11,36,51,20,0,0,0,99,13,40,10,13,0,8,23,14,8,62,16,100,11,4,0,0,18,8,0,26,0
12/26/2016,31,0,19,60,9,41,15,0,18,9,13,41,43,5,15,24,23,23,16,0,16,10,10,21,31,16,76,48,0,0,12,38,15,12,0,7,21,13,10,55,0,93,22,10,21,100,18,7,0,11,0
12/27/2016,15,100,19,59,11,25,38,70,22,8,22,0,42,13,19,23,34,34,32,0,20,16,12,21,30,10,0,31,0,44,14,0,16,8,0,15,21,17,16,53,22,94,32,11,20,96,13,15,49,11,0
12/28/2016,44,71,33,21,8,17,11,0,12,8,7,0,31,7,23,16,0,12,11,34,7,12,5,10,32,11,0,44,13,30,10,26,9,12,0,9,15,14,10,0,20,0,16,9,14,65,14,5,69,0,100
12/29/2016,16,100,18,29,9,26,23,0,16,13,13,0,44,11,18,35,46,34,0,50,17,31,6,0,62,11,0,62,19,0,12,37,12,11,94,15,27,39,14,54,29,0,18,4,0,91,15,15,0,17,0
12/30/2016,32,0,19,32,6,35,25,0,18,9,22,41,0,11,0,25,0,18,17,55,11,19,15,19,0,22,78,33,29,0,13,39,8,12,0,12,22,14,10,0,75,100,9,6,21,0,16,11,50,12,0
12/31/2016,21,0,0,0,4,14,11,0,25,3,12,0,0,6,8,25,16,12,11,0,11,5,8,8,0,13,51,22,0,0,7,26,12,9,0,13,0,9,8,0,30,69,9,5,0,66,8,8,33,17,100
1/1/2017,33,0,10,22,5,7,11,51,27,7,13,31,32,10,16,17,0,24,11,37,22,8,10,13,22,13,50,0,40,31,22,53,19,17,0,12,38,10,9,0,15,68,7,7,15,0,9,5,68,12,100
1/2/2017,28,100,15,27,11,9,21,96,25,17,23,0,60,14,10,21,31,15,15,92,21,17,7,32,28,10,66,60,17,0,21,47,21,25,0,19,38,12,35,49,17,83,12,10,0,93,29,11,45,20,0
1/3/2017,16,77,11,41,10,14,14,50,23,14,16,62,0,19,16,24,24,18,12,71,14,18,21,29,33,27,0,23,28,0,22,41,18,21,100,18,22,13,27,37,20,0,16,14,14,0,24,11,47,16,0
1/4/2017,25,0,12,30,8,10,23,37,20,9,14,0,22,11,23,18,11,18,17,53,32,19,12,11,22,16,0,17,10,32,10,20,13,5,100,13,11,11,11,26,18,0,7,11,0,0,12,10,39,10,0
1/5/2017,22,100,24,27,12,21,24,67,15,10,27,41,41,21,51,21,27,63,23,95,27,22,15,16,58,16,0,61,18,58,20,36,20,21,90,36,19,13,29,0,26,0,33,16,0,0,18,21,0,31,0
1/6/2017,55,0,11,47,12,32,28,0,35,10,19,0,100,20,22,56,40,41,29,62,23,17,14,13,36,13,0,38,33,54,24,46,15,13,0,20,25,0,22,60,34,0,34,20,24,0,30,18,58,28,0
1/7/2017,7,100,9,14,4,17,18,67,9,6,4,20,19,7,5,11,14,12,15,25,8,9,6,0,22,5,0,15,9,0,7,19,7,5,0,8,0,12,5,0,7,45,7,3,10,0,12,10,0,8,0
1/8/2017,8,75,7,10,4,12,8,100,19,6,3,15,0,5,9,12,12,6,23,0,10,13,6,6,11,4,0,0,10,16,14,14,5,9,33,10,15,11,5,18,0,0,10,4,14,0,9,4,17,10,0
1/9/2017,17,0,21,21,15,7,18,54,25,12,18,32,30,13,35,33,33,19,18,38,18,27,13,19,23,8,0,23,14,0,29,30,21,23,0,17,16,46,17,0,53,65,47,17,22,0,12,11,54,9,100
1/10/2017,12,0,18,32,11,22,18,0,25,18,26,49,30,9,24,17,50,13,12,39,30,27,20,8,23,28,0,24,44,0,7,30,16,21,0,27,24,19,21,39,32,0,22,15,15,80,29,14,37,13,100
1/11/2017,27,0,32,65,11,11,63,0,0,22,45,50,47,22,42,26,26,20,28,0,29,45,27,24,35,42,0,72,23,54,25,0,29,19,0,16,0,0,20,59,33,100,22,14,0,0,22,9,57,13,0
1/12/2017,32,0,19,25,10,18,21,100,12,9,21,29,43,16,9,16,15,12,27,34,24,13,10,24,21,7,52,43,40,0,23,27,16,18,62,20,14,17,16,0,23,61,13,13,0,0,24,5,68,8,95
1/13/2017,31,100,12,28,13,10,23,70,27,15,27,41,41,11,10,23,42,25,24,0,10,14,28,52,61,13,0,0,18,45,26,0,16,19,0,9,19,16,11,51,36,93,19,15,0,0,21,17,47,17,0
1/14/2017,43,0,16,26,11,17,42,61,17,11,16,0,73,10,18,20,18,15,29,0,14,8,15,19,0,26,100,0,0,38,14,32,13,12,0,8,17,32,13,46,32,83,12,8,0,0,19,9,82,10,0
1/15/2017,31,0,18,37,9,24,31,68,20,6,21,0,0,18,23,21,0,33,16,48,29,13,27,10,0,49,71,28,18,42,17,54,23,15,0,21,29,36,18,100,47,0,25,13,20,0,16,9,46,22,0
1/16/2017,20,100,30,27,13,25,30,0,68,15,21,42,39,19,37,31,32,33,16,0,29,13,18,20,0,29,0,39,39,0,33,56,21,22,0,13,40,24,17,51,32,0,15,17,39,95,24,22,47,16,0
1/17/2017,17,0,12,22,8,19,11,0,31,10,15,21,29,16,28,32,10,16,18,0,9,11,8,13,24,16,0,15,14,22,11,37,10,8,68,13,10,14,16,24,22,85,9,9,10,47,10,7,35,7,100
1/18/2017,23,100,19,18,9,8,19,36,27,8,15,43,20,11,15,30,21,11,16,49,23,8,6,16,22,8,0,16,0,47,10,19,14,12,0,14,20,12,11,25,28,87,8,7,13,0,16,9,32,23,69
1/19/2017,28,0,15,32,10,21,22,67,26,5,25,45,0,15,26,31,22,12,22,53,7,18,11,11,42,12,54,22,21,34,17,0,34,14,67,19,24,9,14,36,20,63,22,13,21,0,16,10,35,16,100
1/20/2017,10,0,9,10,5,7,6,50,19,2,6,14,14,4,15,8,8,0,8,18,3,12,5,4,21,7,0,11,13,33,5,0,18,5,0,6,15,4,8,18,12,48,7,6,7,0,9,4,34,4,100
1/21/2017,48,0,19,31,9,32,44,0,29,13,25,43,44,15,12,25,24,0,34,0,32,11,17,29,33,22,0,34,19,0,19,0,69,18,0,12,22,14,5,55,15,100,15,9,21,0,20,8,0,50,0
1/22/2017,20,0,24,50,11,26,28,0,16,7,17,38,73,19,32,20,29,38,14,0,9,15,14,28,67,18,0,0,0,100,21,0,41,20,0,22,18,12,25,44,49,0,17,19,18,88,14,0,42,21,0
1/23/2017,55,0,28,56,15,20,16,74,56,24,27,0,0,22,21,23,44,26,17,49,40,20,31,37,94,36,0,32,31,47,43,0,35,46,95,42,64,20,20,51,36,88,25,16,51,100,22,8,0,36,0
1/24/2017,34,0,10,31,14,25,57,55,20,10,15,32,0,13,19,16,16,32,24,54,29,18,22,15,45,26,0,22,30,34,22,29,15,21,0,24,15,14,25,0,21,0,29,15,15,0,24,14,37,0,100
1/25/2017,59,100,18,66,17,22,30,71,26,14,21,56,41,19,10,32,41,25,21,49,29,29,28,27,58,23,0,79,19,93,18,38,27,20,90,21,40,12,37,0,21,85,18,16,19,0,29,29,94,16,0
1/26/2017,24,45,11,37,5,9,14,0,12,7,11,0,18,11,16,23,24,13,7,23,9,5,11,14,13,10,0,20,0,31,10,34,5,6,41,10,14,10,9,0,10,100,10,5,9,0,8,8,22,12,0
1/27/2017,22,0,9,40,6,19,11,52,13,11,17,30,29,8,18,16,16,12,17,36,14,11,10,23,22,22,0,21,28,0,14,81,12,16,0,14,29,12,10,35,20,100,18,9,14,0,12,0,34,8,0
1/28/2017,16,0,0,31,12,26,17,74,31,20,13,0,0,12,11,36,0,17,17,0,16,11,11,23,32,22,0,32,0,0,13,0,24,12,0,26,22,0,12,0,23,0,10,12,0,100,13,0,0,24,0
1/29/2017,29,100,22,54,8,43,45,66,18,11,12,0,41,22,19,21,42,16,15,47,23,7,10,10,0,29,72,29,18,43,32,37,25,24,0,13,19,12,9,0,27,88,22,12,19,0,18,21,0,16,0
1/30/2017,39,75,10,20,15,21,16,0,40,13,11,32,31,16,26,16,0,18,35,0,21,22,6,19,22,33,0,68,0,68,18,29,25,41,0,8,38,9,12,0,20,65,14,14,0,0,18,22,0,16,100
1/31/2017,17,0,14,14,7,14,15,0,18,8,13,0,21,11,22,22,14,25,24,37,10,16,11,19,15,15,0,22,20,23,17,29,29,15,45,12,20,15,17,24,21,45,11,10,20,0,9,15,23,17,100
2/1/2017,30,0,23,20,11,12,23,0,23,6,17,22,0,9,15,0,10,8,8,25,9,15,12,10,29,12,0,22,0,23,11,19,24,12,45,9,25,13,17,24,28,0,16,11,0,100,3,8,24,17,65
2/2/2017,57,0,14,31,13,22,30,0,15,13,16,33,0,6,53,25,41,19,12,38,29,18,10,16,34,7,56,23,30,71,7,0,33,21,0,10,0,9,14,37,21,0,11,16,0,77,12,11,36,8,100
2/3/2017,16,0,10,15,8,10,11,0,21,4,13,23,0,10,16,12,12,9,9,27,14,12,5,8,27,16,0,16,16,24,8,21,17,13,100,12,11,6,10,0,7,0,10,8,10,54,12,6,25,10,73
2/4/2017,11,73,9,42,5,18,27,51,15,6,9,0,0,6,11,17,16,18,12,0,11,8,5,8,0,7,53,22,14,32,10,28,21,13,0,7,15,14,12,0,10,67,14,6,0,0,9,8,100,12,0
2/5/2017,32,0,20,45,9,26,17,0,22,16,10,89,0,12,33,47,36,18,17,0,41,14,14,23,32,11,78,0,21,47,16,41,24,33,96,20,22,39,12,52,30,0,35,10,64,0,13,8,100,0,0
2/6/2017,21,0,13,39,8,21,17,52,22,13,11,0,30,7,22,16,32,24,29,0,21,7,12,19,42,15,54,43,30,66,20,28,13,22,100,26,22,28,14,35,15,0,14,10,29,0,25,19,53,16,99
2/7/2017,11,0,12,45,12,14,19,0,15,11,15,23,0,9,13,18,20,15,13,27,21,11,13,10,32,11,0,25,15,25,18,0,14,13,100,15,11,9,15,0,18,0,13,12,22,0,11,18,27,14,0
2/8/2017,34,78,17,21,10,18,18,52,30,12,15,0,63,18,33,17,26,21,25,37,28,25,14,13,45,10,0,31,31,47,28,30,11,19,71,14,15,13,18,0,21,68,32,14,25,0,8,15,36,17,100
2/9/2017,18,72,13,29,7,17,11,0,27,9,14,31,0,16,26,24,24,12,17,46,13,23,12,15,64,11,52,22,28,32,28,28,10,10,66,17,22,15,9,0,10,64,29,15,14,0,16,0,100,8,95
2/10/2017,31,98,23,29,13,23,16,0,19,14,14,82,41,17,17,46,0,25,25,50,16,13,15,32,31,26,0,31,19,46,27,77,11,22,95,13,21,26,13,0,24,92,19,12,0,100,15,15,72,23,0
2/11/2017,38,0,14,62,11,14,16,0,32,9,13,82,0,22,11,24,24,23,29,0,24,7,24,15,0,15,79,0,20,0,29,39,21,14,0,12,33,13,22,0,16,0,29,17,42,100,30,15,100,18,0
2/12/2017,22,0,13,13,3,5,24,32,13,3,10,0,0,7,7,32,21,12,16,0,9,6,5,10,14,14,35,15,9,0,7,17,14,7,0,14,10,12,4,0,13,0,9,9,10,0,15,7,22,5,100
2/13/2017,37,67,22,54,11,21,20,0,12,11,17,29,0,17,16,44,14,28,32,34,12,7,12,38,20,22,100,20,20,31,20,25,13,14,62,18,27,12,12,31,15,57,19,12,27,0,21,18,43,26,91
